0,1,2
2021-08-27,hasanuddin_univ,"mendistribusikan materi pelajaran untuk memudahkan pelaksanaan dan tata kelola berbagai aktivitas pembelajaran daring dan luring program Merdeka Belajar - Kampus Merdeka. Selengkapnya di https://t.co/i851kCYrHN

#Unhas
#Communiversity
#Humaniversity
#CatchWCU"
2021-08-27,hasanuddin_univ,"Direktorat Pendidikan Universitas Hasanuddin menyelanggarakann Workshop Sistem Pembelajaran Daring (SPADA) Dikti Dosen Merdeka Belajar Kampus Merdeka. Kegiatan Berlangsung pukul 14.00 Wita secara virtual melalui aplikasi zoom meeting, Jumat (27/08). (1) https://t.co/Ydg8CpEvZu"
2021-08-27,Kjunchicken_,"Merdeka belajar, ada 17 anak UNEJ masuk kelas gue buat matkul wajib. KEK, ANJIR BANYAK BANGET WKWK
UNEJ dari tahun kemarin menyerang jurusan gue. Sekarang jurusan gue jadi rame wkwk"
2021-08-27,Kemdikbud_RI,"#SahabatDikbud pasti sudah tidak sabar menunggu pengumuman pemenang lomba #RayakanMerdekamu, kan? Jangan lewatkan acara puncak Lomba Rayakan Merdekamu, Minggu, 29 Agustus 2021, pukul 19.00 WIB, di TVRI dan kanal Youtube KEMENDIKBUD RI!

#RayakanMerdekamu
#HUT76RI
#MerdekaBelajar https://t.co/HOO7yZO6yx"
2021-08-27,korantempo,Pelaksanaan program Merdeka Belajar sangat tergantung pada inovasi dan penciptaan ide-ide kreatif. Kuncinya ada di Pengembang Teknologi Pembelajaran. https://t.co/gHqVRLJ7lp #KoranTempo
2021-08-27,beritabunghatta,Universitas Bung Hatta Menggelar Workshop Kurikulum Berbasis KKNI-OBE Merdeka Belajar https://t.co/wmVn8neAL9
2021-08-27,feb_ugm,"Selamat kepada 10 mahasiswa FEB UGM yang berhasil lolos beasiswa IISMA tahun 2021! 🥰

IISMA (Indonesian International Student Mobility Awards) merupakan salah satu program dari MBKM (Merdeka Belajar Kampus Merdeka) yang diinisiasi oleh Ditjen Dikti Kemendikbudristek. 

#FEBerita https://t.co/05ERER70tv"
2021-08-27,ayojakartacom,"Setahun Berlalu, Bagaimana Kabar Program Merdeka Belajar-Kampus Merdeka? https://t.co/UOJwpFGSRR"
2021-08-27,Kemdikbud_RI,"#SahabatDikbud, terus mengingat dan menyesali kegagalan tidak akan membawa kita meraih impian. Lebih baik kita memfokuskan diri pada tujuan dan cita-cita kita, seperti kata pahlawan nasional asal Aceh, Cut Nyak Dhien.

Yuk, tetap semangat, yuk!

#JumatSemangat #MerdekaBelajar https://t.co/CoyzOUnGZe"
2021-08-27,SmkdaSipatt,"IHT Implementasi Kurikulum Paradigma Baru SMK PK - H4
#iht #inhousetraining #ihtsmk #smkbisahebat #implementasikurikulumparadigmabaru #merdekabelajar #komitepembelajaran #sekolahpenggerak #smkpenggerak #smkpusatkeunggulan https://t.co/8tVlTBvcfL"
2021-08-27,mcitraningrum,"Cerita tentang Lendy, yang sangat bersemangat mengikuti Merdeka Belajar Kampus Merdeka (MBKM) Gerakan Inisiatif Listrik Tenaga Surya (Gerilya) @KementerianESDM. 

Pelan-pelan, mengupayakan Indonesia bebas emisi 2050 (kata @IESR), 2060 (kata KLHK?) wkwk. 

https://t.co/vn2Em4DgXB"
2021-08-27,RahmadAlam1,"Kemendikbud telah membuat program pembelajaran bernama Merdeka Belajar yang dapat membuat pelajar lebih leluasa belajar namun ada beberapa halangan bagi keberhasilan program ini yaitu tekanan sosial 
@nadiemmakarim
Merdeka Belajar VS Tekanan Sosial Pelajar https://t.co/PBPnEvIrJJ"
2021-08-27,NokennewsC,"Tabungan Siaga Bencana, Papua Barat yang Merdeka Belajar dan Sehat https://t.co/33rxycYytm"
2021-08-27,NokennewsC,"Taplus Muda Tasbena, Merdeka Belajar, Sehat dan Menabung https://t.co/9fT3vPZgQX"
2021-08-27,komunikasi_uaj,Acara ini bertujuan untuk memperkenalkan kurikulum Merdeka Belajar Kampus Merdeka (MBKM) dan koordinasi bersama dosen yang baru bergabung di keluarga besar Prodikom.
2021-08-27,kalderanews,Ternyata Begini Target Merdeka Belajar 15 Tahun ke Depan - https://t.co/Yjcooifk1q
2021-08-27,kb_ntb,"Kepala Kantor Bahasa Provinsi NTB (Umi Kulsum, M.Hum.) ikut mendukung 76 tahun Radio Republik Indonesia (RRI).

""RRI Tangguh! Tumbuh Sehat dan Kuat Suarakan Indonesia.""

#RadioRepublikIndonesia
#MerdekaBelajar https://t.co/vnGQQ3YPwo"
2021-08-27,lpmpjogja,Merdeka Belajar Episode ke-12: Sekolah Aman Berbelanja Bersama SIPLah https://t.co/hjjTrkc7Ai
2021-08-27,uda_rulli,"Promo Ebook Merdeka Belajar Gitar tinggal 5 hari lagi
Ebook dilengkapi dengan Minus One/ Backing Track 
Harga satuan 76K &amp; Harga Semua Ebook 390K
Untuk order silahkan DM 
Terima Kasih 

#ppkm #dirumahaja #gitaran https://t.co/aYDILGjT4G"
2021-08-27,HimipFisipUntad,"Pelaksaan PKKMB FISIP UNTAD Angkatan 2021 ""Penguatan Karakter Ketadulakoan Guna Mewujudkan Merdeka Belajar Dalam Era Adaptasi Terhadap Kebiasaan Baru"" 27 Agustus - 28 Agustus 2021. Untuk info lebih lanjut silahkan geser ke slide selanjutnya
#PkkmbFisipUntad2021 
#HimipFisipUntad https://t.co/yjWKy42FMe"
2021-08-27,kb_ntb,"#SasamboHariIni untuk #SahabatBahasa dan #SahabatDikbud, yaitu kata ""ndonta"" dalam bahasa Mbojo (Bima).

#BahasaMbojo
#KosakataDaerah
#MerdekaBelajar https://t.co/1kZRwFKNGQ"
2021-08-27,puslapdik,"Semoga bantuan UKT ini dapat membantu biaya perkuliahan bagi penerima manfaat yang terdampak Covid-19. 

Tetap semangat dan patuhi protokol kesehatan! 

#MerdekaBelajar #IndonesiaMaju #IndonesiaPulih #kipkuliah https://t.co/U73BDOsUhr"
2021-08-26,GATRA_com,"Merdeka Belajar, Lewat Program Sekolah Penggerak https://t.co/HUMOJ2PQDd"
2021-08-26,Radar_Cirebon,"MENTERI Pendidikan, Kebudayaan, Riset dan Teknologi (Mendikbudristek) Nadiem Makarim meluncurkan kebijakan terbaru dari Merdeka Belajar, yakni Sekolah Aman Berbelanja bersama SIPLah. Sejumlah https://t.co/tbfiTUpiwz"
2021-08-26,fasilkomunej,"MSIB (Magang dan Studi Independen Bersertifikat) merupakan salah satu program dari program merdeka belajar kampus merdeka yang diselenggarakan oleh Kemendikbudristek dan bekerjasama dengan banyak sekali mitra dari beberapa sektor usaha.

Informasi lebih :
https://t.co/fkTCH11fD5"
2021-08-26,BLAUTAN5,Merdeka Belajar Episode 12: Sekolah Aman Berbelanja Bersama SIPLah https://t.co/5FhTXGTHZ1
2021-08-26,reaksimedia,"Merdeka Belajar Episode Ke-12: Sekolah Aman Berbelanja bersama SIPLah, Berantas Pelanggaran dan Mempermudah Sekolah dalam Proses Pengadaan Barang dan Jasa https://t.co/HJOBYvj21S"
2021-08-26,jawapos,STIE Sulut Jalankan Program Merdeka Belajar dan Kampus Merdeka https://t.co/15cAEs4Cul
2021-08-26,kursuskita,"__________
Belanja Cipta Nusantara juga dapat diakses melalui:
Tiktok: @localpreneurfest
Website: https://t.co/lGTI9BEq4W
__________

#AromaMaluku
#BelanjaCiptaNusantara
#BelanjaCiptaMaluku
#GerakanNasionalBanggaBuatanIndonesia
#VokasiKuat
#MenguatkanIndonesia
#MerdekaBelajar"
2021-08-26,pidas_81,"Gerakan Nasional Literasi Digital SIBERKREASI, dan Center for Digital Society (CfDS) Fisipol Universitas Gadjah Mada (UGM), resmi meluncurkan rangkaian Mata Kuliah Kecerdasan Digital 2021. Tujuan mata kuliah ini termasuk di dalam program Merdeka Belajar,"
2021-08-26,jawapos,FKIP UKIT Matangkan Persiapan Program Merdeka Belajar dan Kampus Merdeka https://t.co/l7hbJkPFHU
2021-08-26,hminewsdotcom,Kemendikbudristek Luncurkan Merdeka Belajar Episode-12: Sekolah Aman Berbelanja Bersama SIPLah https://t.co/iDKdpbeIOl
2021-08-26,maharanidianp,"@ditamoechtar_ Ehh sekarang ada sesi kuliah gabungan ITB &gt;&lt; UNPAD melalui program Kampus Merdeka, Merdeka Belajar alias ahey cociks matchmaking buat saling dm di zoom sambil seat-in kuliah onlen 😂"
2021-08-26,lutheq65,"Si bungsu hr pertama kuliah daring jd uring2an...dosen habis perkenalan langsung kasih tugas trus selesai...."" Klu kyk gini ngapain kuliah di universitas mending Sy belajar mandiri aja di rumah"" katanya sewot....Apa ini termasuk yg disebut merdeka belajar ya...😥😥"
2021-08-26,bppmpv_kptk,Platform Digital Merdeka Belajar! https://t.co/uQ83QLLbsu
2021-08-26,Jessica77609817,"📣Hallo Millennials📣

Dalam Rangka HUT RI Ke 76 dan HUT Riau Ke 64 Unilak Mempersembahkan :

“Merdeka Belajar Bersama Unilak”

Pendaftaran jalur ini dimulai pada 02 Agustus - 04 September 2021. https://t.co/64XxkWZo2u"
2021-08-26,Kemdikbud_RI,"#SahabatDikbud, perasaan lega sehabis menangis ternyata berkaitan dengan jenis air mata emosional yang berfungsi seperti obat penghilang rasa sakit alami. Simak penjelasan selengkapnya, yuk, biar lega!

#MerdekaBelajar #KamisSains https://t.co/NmboY2sbpa"
2021-08-26,AndhykaPhysics,Merdeka Belajar... https://t.co/bWAbOnuBOU
2021-08-26,jawapos,Merdeka Belajar Episode 12 Upaya Percepatan Digitalisasi Sekolah https://t.co/iou0uSvNxO
2021-08-26,lpmpkepri,"Yuk, cermati alur pembelanjaan dan informasi selengkapnya pada gambar!

#MerdekaBelajar #SIPLah #MerdekaBelajar12
#unggahulang https://t.co/XAGzrZjrgt"
2021-08-26,lpmpkepri,"#SahabatDikbud, Kemendikbudristek meluncurkan #MerdekaBelajar episode ke-12 ""Sekolah Aman Berbelanja Bersama Sistem Informasi Pengadaan Sekolah (SIPLah)"", Kamis (26/8). https://t.co/GQHeM2twae"
2021-08-26,kb_ntb,"#SahabatBahasa dan #SahahatDikbud, yuk, kita simak kutipan indah dari Jalaluddin Rumi tentang perbuatan baik dalam konten #KutipanKamis hari ini.

#Penyair
#MerdekaBelajar https://t.co/xy7GxKz5XQ"
2021-08-26,lpmp_malut,"Jakarta, 26 Agustus 2021 --- Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbudristek) meluncurkan Merdeka Belajar Episode Kedua belas: Sekolah Aman Berbelanja melalui Sistem Informasi Pengadaan Sekolah (SIPLah). Dengan adanya SIPLah,"
2021-08-26,lpmp_malut,"Merdeka Belajar Episode Ke-12: Sekolah Aman Berbelanja bersama SIPLah, Berantas Pelanggaran dan Mempermudah Sekolah dalam Proses Pengadaan Barang dan Jasa"
2021-08-26,mokakuupi,"[PEMATERIAN MERDEKA BELAJAR KAMPUS MENGAJAR &amp; PENDIDIKAN ERA SOCIETY 5.0]

Halo, Vidya Adinata!

Pematerian Merdeka Belajar Kampus Mengajar &amp; Pendidikan Era Society 0.5 yang tadinya akan disampaikan oleh Dr. Tri Indri Hardini, M. Pd. https://t.co/tszqb6eRDn"
2021-08-26,IDCorner,"Nadiem Luncurkan Merdeka Belajar Episode 12 Soal Pembaharuan Platform SIPLah - #LawanCovid19

https://t.co/eRksxAEE9X"
2021-08-26,Kemdikbud_RI,"Penyempurnaan fitur #SIPLah akan mencegah kesalahan ataupun penipuan yang selama ini sering menjadi tantangan dalam pengadaan barang dan jasa (PBJ). Mari segera manfaatkan SIPLah untuk berbelanja!

#MerdekaBelajar https://t.co/E8wgoX1WiW"
2021-08-26,Kemdikbud_RI,"Penyempurnaan fitur #SIPLah meliputi penambahan jumlah mitra pasar daring dan peningkatan keamanan berbelanja, serta terdapat penambahan fitur pembatalan transaksi, aduan, dan dasbor pemantauan status transaksi.

#MerdekaBelajar https://t.co/AUgNckpqp9"
2021-08-26,Kemdikbud_RI,"#SahabatDikbud, Kemendikbudristek meluncurkan #MerdekaBelajar episode ke-12 ""Sekolah Aman Berbelanja Bersama Sistem Informasi Pengadaan Sekolah (SIPLah)"" (26/8). Pada 2021, #SIPLah mengalami penyempurnaan fitur utk menyediakan pengalaman berbelanja &amp; berjualan yg lebih baik. https://t.co/jOSAicLUrf"
2021-08-26,riskiprahayu,"Mendikbudristek Luncurkan Program Merdeka Belajar Episode ke-12: Sekolah Aman Berbelanja bersama SIPLah, Ini Tujuannya! https://t.co/Sfyj5ATybS"
2021-08-26,In_Sya_Na_144,"SAKSIKAN LIVE KAJIAN MALAM 
MAJLIS BAITUL UMMAH 
 
Merdeka Belajar Milenial di Tengah Pandemi
 
🎙️Bersama :  
- Pravangestha W.S 
- Indra Lesmana (Host) 
 
🗓️ Rabu, 25 Agustus 2021 
⏰ 20.00 WIB - Selesai 
 
KLIK LINK DIBAWAH INI : 
https://t.co/7cOWcTpKXa
ht https://t.co/Pv56NaPfP2"
2021-08-26,puspresnas,"Selamat atas dilantiknya Ir. Suharti, MA., Ph.D. sebagai Sekretaris Jenderal Kemendikbudristek, serta terima kasih kepada Prof. Ainun Na`im, M.B.A., Ph.D. atas masa bakti selama menjadi Sekretaris Jenderal Kemendikbudristek!✨

#JujurItuJuara #BerprestasidariRumah #MerdekaBelajar https://t.co/1iqPuzXJvO"
2021-08-26,MasMenteri,"Sob yuk saksikan di YouTube mengenai Merdeka Belajar Episode Kedua Belas : Sekolah Aman Berbelanja Bersama SIPlah

@Kemdikbud_RI 
https://t.co/LzsC6xlXlJ https://t.co/OTWi7K5YPZ"
2021-08-26,fauzanertanto1,apalah arti merdeka belajar tanpa merdeka mengajar.
2021-08-26,HafizhZhafran7,"Ketika Pak menteri Nadiem Makarim mencetuskan gagasan merdeka belajar, hal paling sederhana yang ingin dicapainya adalah merdeka berpikir. Apa hubungannya?

Baca kelanjutannya di https://t.co/UDWqYQh7Af

@widyaedutech #PersiapanUTBKWidyaEdu #SampaiPaham"
2021-08-26,kb_ntb,"#Info untuk #SahabatBahasa dan #SahabatDikbud.
Keluarga besar Kantor Bahasa Provinsi NTB mengucapkan selamat atas pengukuhan Hj. Niken Saptarini Widyawati, S.E., https://t.co/e83jQL7AiO. sebagai Bunda Literasi NTB oleh Perpustakaan Nasional RI 🙏🏻

#PerpusnasRI
#MerdekaBelajar https://t.co/YrhYvx6gUo"
2021-08-26,lpmpjogja,"#SahabatGutendik, dapatkan bacaan menarik hanya di laman https://t.co/uAX7TWbRVd.

Unduh dan sebarkan kepada rekan-rekan #SahabatGutendik lainnya.

Semangat!
#MerdekaBelajar
#IndonesiaTumbuh
#IndonesiaTangguh https://t.co/ymkwcdkBq4"
2021-08-26,pusdatin_dikbud,"di kanal YouTube Kemendikbud RI!

https://t.co/I0MxTndt2s

#MerdekaBelajar
#MerdekaBelajar12
#BelanjaAman #SIPLah"
2021-08-26,pusdatin_dikbud,"Saksikan Peluncuran Merdeka Belajar ke-12: Sekolah Aman Berbelanja Bersama SIPLah bersama Mendikbudristek Nadiem Anwar Makarim, Menteri Koperasi dan UKM Teten Masduki, dan Menteri Perindustrian Agus Gumiwang Kartasasmita

Kamis, 26 Agustus 2021, pukul 10.00 WIB.

#SIPLah"
2021-08-26,pusdatin_dikbud,"Sejalan dengan salah satu prioritas Merdeka Belajar, yakni digitalisasi sekolah, pada tahun ini Kemendikbudristek menyempurnakan fitur SIPLah dengan penambahan jumlah mitra pasar daring dan peningkatan keamanan berbelanja.

#MerdekaBelajar
#MerdekaBelajar12
#BelanjaAman #SIPLah"
2021-08-26,pusdatin_dikbud,"Dengan SIPLah, tata kelola keuangan dan dokumentasi elektronik untuk setiap transaksi menjadi lebih baik. Kepala sekolah pun menjadi lebih tenang dalam membelanjakan dana BOS.

#MerdekaBelajar
#MerdekaBelajar12
#BelanjaAman #SIPLah"
2021-08-26,pusdatin_dikbud,"#SahabatDikbud, Sistem Informasi Pengadaan Sekolah (SIPLah) hadir untuk mendukung Pengadaan Barang dan Jasa (PBJ) secara daring yang dananya bersumber dari Bantuan Operasional Sekolah (BOS).

#MerdekaBelajar
#MerdekaBelajar12
#BelanjaAman #SIPLah"
2021-08-26,ichitanmatcha,"@collegemenfess CAPEKKKKKKKKK, nasibnya terombang ambing dan ngambang😭😭😭😭
konversi sksnya gada kejelasan pdhal udh mulai kuliah, blm lg ada mk yg ga keambil di smt ini, klo gabisa dikonversi otomatis ngulang di smt depan😭😭😭
merdeka belajar tp kok rasanya kaya dijajah💔"
2021-08-25,fullriau,Masa Pandemi Covid-19 dalam Semangat Merdeka Belajar https://t.co/FtmkfTG0f5
2021-08-25,daniellsinaga,"@Temennyakamuuu Sama-sama 😉

Guru merdeka belajar
Guru belajar dan berbagi"
2021-08-25,wevvss,"@roastednchn Eh jadi kamu pernah kuliah di ITS?

Aku kira kamu di ITS itu program merdeka belajar"
2021-08-25,SGDfess_,"!sgd punten kk"", ada yg bisa jelasin program merdeka belajar kampus merdeka (MBKM) di uin bdg ga? plus minusnya apa ya, kalo buat maba? thanks in advance!!"
2021-08-25,AmasSudrajat3,"Islam menjadi solusi dari merdeka belajar. Mengapa? Karena dengan sistem pendidikan Islam, apa yang kita pelajari tidak hanya mensejahterakan di dunia, tapi juga akhirat.
(Pravangestha W.S)

@mbutvofficial

#KajianMalam
#Millennials
#MerdekaBelajar https://t.co/O7KkAGfYKh"
2021-08-25,aaiyayy,"antara drakor, laporan, nugas, urus merdeka belajar, dan menjalankan tugas sebagai sekretaris pengganti PCD 😭

manjiww"
2021-08-25,iMasjidPonorogo,Merdeka Belajar Milenial Di Tengah Pandemi https://t.co/2aiC7O3hnW via @YouTube
2021-08-25,VictorPudjianto,Merdeka belajar bukan berarti membuat guru melupakan tugas untuk mengajar.
2021-08-25,ekspresionline,"Direktur Pendidikan Tinggi Vokasi dan Profesi, Beny Bandanadjaya, menerangkan perihal pentingnya program Merdeka Belajar melalui materinya yang bertajuk Pengenalan Sistem Pendidikan Tinggi Vokasi Indonesia dan Kebijakan Merdeka Belajar Kampus Merdeka.
https://t.co/VqJkcesfuT"
2021-08-25,Kemdikbud_RI,"Sejalan dengan salah satu prioritas #MerdekaBelajar, yakni digitalisasi sekolah, pada tahun ini Kemendikbudristek menyempurnakan fitur SIPLah dengan penambahan jumlah mitra pasar daring dan peningkatan keamanan berbelanja.

#MB12
#SIPLah"
2021-08-25,Kemdikbud_RI,"Dengan SIPLah, tata kelola keuangan dan dokumentasi elektronik untuk setiap transaksi menjadi lebih baik. Kepala sekolah pun menjadi lebih tenang dalam membelanjakan dana BOS.

#MerdekaBelajar
#MB12
#SIPLah"
2021-08-25,Kemdikbud_RI,"Sistem Informasi Pengadaan Sekolah (SIPLah) hadir untuk mendukung Pengadaan Barang dan Jasa (PBJ) secara daring yang dananya bersumber dari Bantuan Operasional Sekolah (BOS).

#MerdekaBelajar
#MB12
#SIPLah"
2021-08-25,Kemdikbud_RI,"#SahabatDikbud, saksikan Peluncuran #MerdekaBelajar ke-12: Sekolah Aman Berbelanja Bersama SIPLah, Kamis, 26 Agustus 2021, pukul 10.00 WIB, di kanal YouTube Kemendikbud RI!

https://t.co/Y0oLmni56I

#MB12
#BelanjaAman
#SIPLah https://t.co/1kEKfSVJld"
2021-08-25,omehhagain,"@ditjendikti haii min, bisa tolong bantu aku ubah periode magang ga di website kampus merdeka belajar? Aku salah masukin periode T.T #merdekabelajar"
2021-08-25,maswiet,"Tidak hanya di Indonesia yang rame membahas merdeka belajar kampus merdeka, diluar negeri juga. #mbkm
 
Choose Your Own Geoscience Adventure https://t.co/qigaAoySUa"
2021-08-25,BadanBahasa,"Kira-kira peribahasa daerah mana yang kalian tahu? Tulis tanggapan kalian di kolom komentar beserta maknanya,ya.

#RabuBerliterasi
#Merdekabelajar"
2021-08-25,blubrryeys,ini kurikulum merdeka belajar ingin memecah pertemanan apa? wkwkw kelompoooook mulu sampe ribut
2021-08-25,PTBalaiPustaka,"SobatBP. Makanya, jangan lupa pantengin terus media sosial Balai Pustaka untuk tau update-nya ya!

#peribahasa #peribahasaindonesia #belajarbahasa #bahasaindonesia #belajarbahasaindonesia #belajarperibahasa #merdekabelajar #balaipustaka #khazanahinspirasiindonesia #akhlak"
2021-08-25,netizenmu,"RT muhammadiyah ""Kampus Muhammadiyah Ini Terima Penghargaan Anugrah Utama Program Merdeka Belajar Kampus Merdeka
@diktilitbang @Itjen_Kemdikbud @nadiemmakarim 
https://t.co/DhE8mH5izv

#Pendidikan #KampusMerdeka #Muhammadiyah"""
2021-08-25,bbkalteng,"#bajakah
#Sahabatbahasa pasti pernah bertanya-tanya tentang penggunaan kata berikut ini. Yuk, simak penjelasannya! 
Salam literasi!
#bahasa #linguistik #balaibahasa #bahasa #kaidah #belajar #merdekabelajar https://t.co/mvxmgtFPs7"
2021-08-25,muhammadiyah,"Kampus Muhammadiyah Ini Terima Penghargaan Anugrah Utama Program Merdeka Belajar Kampus Merdeka
@diktilitbang @Itjen_Kemdikbud @nadiemmakarim 
https://t.co/X3Kb4AnYxL

#Pendidikan #KampusMerdeka #Muhammadiyah"
2021-08-25,Kemdikbud_RI,"Ayo, segera daftarkan dirimu! #SahabatDikbud juga dapat menyaksikan di kanal YouTube KEMENDIKBUD RI.

#SilaturahmiMerdekaBelajar
#MerdekaBelajar"
2021-08-25,Kemdikbud_RI,"Webinar Silaturahmi Merdeka Belajar hadir kembali! #SahabatDikbud, jangan lewatkan Silaturahmi Merdeka Belajar Episode 4 ""Menjaga Nyala Api Prestasi di Masa Pandemi"" Kamis, 26 Agustus 2021, pukul 15.30 WIB!

#SilaturahmiMerdekaBelajar
#MerdekaBelajar https://t.co/L867196AUS"
2021-08-25,puslapdik,"Pada Selasa, 24 Agustus 2021 Mendikbudristek melantik Suharti sebagai Sekretaris Jenderal Kemdikbudristek menggantikan Ainun Na’im.

Selamat menjalankan tugas kepada Ibu Suharti. Semoga selalu diberikan kesehatan dan amanat dalam menjalankan tugas.

#MerdekaBelajar #Puslapdik https://t.co/R8EP1n5yAC"
2021-08-25,Augustinaexol,"@Kemdikbud_RI @BadanBahasa Bertanya, apakah terlalu tinggi mimpi Negara Indonesia ini untuk serba digital, sedangkan sebagian besar rakyatnya, harus mengemis hanya untuk baju sekolah? Hastag #merdekabelajar terlalu seperti angan2 belaka , jikalau realita tidak bisa merdeka?! @Kemdikbud_RI @jokowi https://t.co/5gZzwWUQmj"
2021-08-25,kumparan,"Melalui kurikulum merdeka belajar, pendidikan lingkungan dapat diintegrasikan dalam berbagai mata pelajaran. #userstory https://t.co/vaBUyRmRRh"
2021-08-25,exrawrr,"yaaa, walau dipaksa untuk ikut merdeka belajar menurutku worth it sih untuk 17 sks dituker ke 26 sks"
2021-08-25,exrawrr,semangat merdeka belajar pertukaran mahasiswa tetapi saya tidak merdeka dengan pilihan saya https://t.co/pc9Xy16bgE
2021-08-25,dimasprakosooo,"Telah selesai lagi menunaikan tugas ngisi kelas pagi course Digital Content Specialist KMMI UNM materi Search Engine Optimization

Tetap jaga kesehatan agar bisa terus belajar dan produktif. #kampusmerdeka #merdekabelajar https://t.co/Ghd5pHi5Ov"
